Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
845,1,1,2001,3.5278121006984517,0,6,222673.0658697626
3976,3,1,1982,3.0497060612758595,0,4,834823.1094953609
2131,3,1,1959,4.9483474159795104,1,6,457643.0980423783
1087,5,2,1977,4.938483445481029,0,4,329922.4737042404
4808,4,3,1986,4.4429347687443785,2,7,1061758.9222413693
3299,2,1,2016,1.6986310820780828,0,8,717661.5041749435
749,1,1,1993,3.1934642809104403,1,4,192933.3570355081
2382,4,2,1970,2.0118498982114303,1,6,520886.49622696586
4691,3,2,1989,4.584376819892948,0,3,1011915.6063973994
4112,2,1,1970,1.0292388558491934,0,8,824605.9926290539
1484,4,2,1970,3.6231281967861806,2,5,366568.63120462076
2898,2,3,1969,1.976488524979336,1,10,607046.7879463296
1512,5,3,1994,1.4645294570433902,0,5,368949.7325753058
510,1,1,2010,0.8384395565839631,0,1,117215.2280556579
3867,3,3,1964,2.2592373030017656,0,6,801949.9844246799
516,1,3,1997,2.5690209882912467,0,2,146050.98644581804
706,4,2,1994,2.0320996671068343,1,3,214716.7572742995
3611,3,1,2011,0.794666218235986,2,8,760609.3172365103
2127,5,3,1953,1.9961205211552135,1,8,467757.14836855687
979,1,1,2010,3.774305231596456,1,4,254880.6694000113
4782,5,1,1971,3.874276776404409,2,3,1035924.943821351
3616,1,3,1991,3.374952825229374,0,1,775440.2955048775
4106,1,1,1975,1.611359815865955,2,6,825622.6492393777
4579,1,1,2012,3.6725956677358647,1,10,979269.3785826332
906,3,2,1983,4.343975337711547,0,8,262379.7366971196
3450,2,2,1988,1.3380449214389625,0,9,697980.952483674
2398,5,1,1981,1.4148768695132286,2,8,524315.3703931267
1853,5,1,1994,1.5755794101792908,2,4,424976.2795141139
4090,5,1,1959,4.420836424501575,0,2,875461.4996471959
3801,2,1,1965,3.719647079094556,1,4,791583.8626899166
4033,3,2,1995,3.224665627366754,2,6,889107.6929684004
1071,5,3,2002,4.48513155242865,0,9,341503.485348233
1888,2,1,1956,4.16933888595114,0,2,411944.70174417616
2505,3,1,1969,4.049372655505721,0,10,548082.3214394489
2685,1,3,2021,4.718482380443494,1,8,645573.469287565
3024,1,2,1967,0.787810535686128,0,7,579882.2163618732
1112,2,3,2007,4.178130815177529,2,3,319584.5369947334
594,2,2,2022,1.0104836769676253,1,9,158856.84303466187
4122,2,3,2013,2.573657590889093,2,3,888720.5369198008
4646,1,2,2016,1.1281949031191003,0,9,965317.5061019752
1654,5,2,2021,0.9952847789050184,2,10,417416.2622542783
4688,2,1,2008,2.8878291009373718,2,2,1007429.5957739665
3680,5,1,1978,2.6354589190167816,2,3,810078.7353378576
1705,5,1,2003,1.166978579446961,2,10,400306.9574091656
3945,2,2,1971,4.859035725084607,0,8,846346.3280926006
4051,5,2,1980,2.713257522589722,0,5,865518.080589424
1274,5,2,1984,4.787567721873108,0,3,356033.9762320615
4889,4,2,1991,4.825217370695743,2,8,1064004.872579212
3472,5,3,1978,1.843827966805472,0,10,743728.2408818143
3806,5,3,1997,3.712138923545506,1,2,885696.7534029271
1512,2,3,1988,1.827064638933915,0,9,342973.3540021154
2640,5,1,1983,3.8356891543151295,1,4,601920.6332463709
637,1,2,1990,2.8924746069401737,2,8,190828.13988469375
3867,1,2,1952,1.8854887190731224,0,2,760436.8893623694
3414,1,2,2022,1.450646288647618,1,8,737435.2393319097
4526,4,2,2007,1.1187200953851453,2,2,970615.2654003768
2517,3,1,2003,3.327732734978772,2,4,577039.2927747165
3279,4,2,1990,1.503779276942406,2,6,695362.741532193
1762,5,3,1975,1.6731888754718773,1,8,415119.01947414567
1532,3,1,2004,4.700174328914987,0,7,390708.960685423
2147,3,3,1963,4.540401193739001,2,6,504201.6867577471
3409,2,3,1996,1.6947345372734106,0,4,727443.1875426113
3274,3,2,1950,0.5431145679451558,1,7,624286.7510977656
3165,3,3,2000,1.848494728872328,2,7,695933.9711806941
2911,3,1,2019,2.024393505009629,2,4,667023.6979058321
2326,2,2,1991,1.6914814908227431,0,5,483562.25231964083
2139,2,3,2018,2.9432408260897662,0,5,510590.1668423083
1235,2,1,1952,2.4383765388459326,2,3,243450.1025776635
694,4,2,1978,3.0782681316383824,1,5,200835.74028499512
1166,5,2,2008,0.9111834718718416,1,10,319601.3915396029
2073,2,1,1991,4.128760852074711,2,7,482852.0085604933
2185,1,1,1981,3.5871786443661278,2,8,470366.9384826305
2017,4,3,1991,4.9652016493257465,0,8,497386.8025402046
3766,5,1,1980,2.208275440032516,0,5,787281.7359378719
1083,3,2,1963,3.615534247606756,1,10,264800.93148192496
3481,3,1,2005,1.0260803237682,1,1,737044.5563391922
521,3,3,1950,1.9902938634548053,2,6,128305.5063248221
583,5,1,2006,4.7836037752010165,2,9,241440.87136749754
1093,2,1,2011,2.025165726363693,2,3,279729.65551384527
4235,1,3,1984,2.8276332144738956,0,9,874320.7101619303
2250,4,3,1950,4.293232879447677,2,10,512747.41760116414
2850,3,1,1985,4.547953346386574,0,9,625546.8020541626
4908,1,1,2019,0.7753094641328294,0,6,995988.2388879333
1515,5,1,1995,2.8734251499898855,1,10,377656.92341470136
3983,3,3,2006,4.813599567401888,2,8,909421.4543798169
4922,4,1,2018,4.23375289844731,2,2,1108236.8362913695
3008,4,2,2008,4.3855957865365855,2,4,716524.6919885611
3438,1,2,2011,3.189848401268973,1,4,770133.8770841955
2834,2,3,1999,0.7024705862897398,0,1,587396.6097974895
4373,5,2,2022,3.76310850309856,2,9,1005578.6894766047
3781,4,1,2014,2.0873525563269144,0,7,838056.4511895719
1269,5,3,1956,2.8740748694875666,2,8,310396.5292357298
1145,4,3,2015,3.338390763416439,1,8,357932.6565043811
777,4,2,1969,1.9006729796730348,1,7,181731.18861022405
3372,1,2,1958,3.154899221148199,1,2,667544.3633102606
1171,2,1,1985,2.782785898807856,1,6,267443.5756932184
1443,3,1,1991,1.1926377940230726,1,10,320689.2188217977
2047,5,3,1966,4.8184438807443835,0,10,502889.79197363526
2921,3,1,1964,3.1395135233630933,0,2,601849.963618519
4506,3,3,1961,0.68671170847207,1,7,914063.4941562043
3953,2,1,1955,2.112490823207531,0,4,786561.0289282484
4450,2,3,1983,4.888451583383682,1,2,982408.8524099304
3487,1,3,2016,1.981589150860838,2,1,763249.771917516
2871,5,1,1974,3.4269136197073893,2,6,636552.7524853058
3778,2,2,2006,1.5761414544553545,2,5,818613.7108034128
4568,3,1,2020,0.6926118623064799,2,4,957355.2766074514
2878,4,2,2001,1.4461464618241666,0,9,656374.5869475222
641,3,3,1954,0.5000418318901314,2,6,127101.16834520939
770,2,2,2022,1.359364053502381,1,6,195114.75051662236
1216,2,1,2022,1.179559028421978,0,4,282987.3131994382
772,5,2,1957,0.9912636578943,1,10,173621.93371978984
3689,1,3,1999,4.581096943233137,2,6,816716.6038404832
4202,5,3,1960,3.407316166721562,2,2,895712.4406748327
4493,4,1,1970,2.185975847806852,0,9,918687.6115413008
875,5,1,2012,4.030718564050106,0,5,283548.62264878827
2580,2,1,1981,4.924370343866496,1,5,570208.4407348
3037,3,3,2018,1.0546416866212656,1,3,652288.2396549194
2257,1,3,2011,3.395909652285789,2,6,514262.55488219234
4305,5,1,1984,1.3771729876915892,0,7,891433.2371517607
3047,5,1,1973,4.610170837211931,1,2,679838.6870807814
2871,2,2,2003,0.9351427349585176,0,4,603262.8453621317
3621,3,1,1983,4.615290692233955,0,2,783139.8461969591
3058,2,1,1979,4.553846734897076,0,3,676293.7827060393
4777,3,3,1979,3.1936779833210185,2,7,1009807.4390560028
2182,2,1,1971,4.103719593988448,1,5,482264.95368065604
1074,5,3,2004,3.52152868619947,1,10,309897.7939749932
2356,4,2,1999,2.537661713949125,1,10,558796.2539569193
2993,1,1,1977,1.265666216923579,0,10,607363.1188664619
4466,1,2,1986,2.955162961781166,1,3,920998.9851481146
2468,3,1,1996,1.0472854386345933,1,1,525489.4177533764
2943,3,3,1998,4.555704112512953,1,10,676501.1868994796
2461,5,2,2016,2.466484590821675,0,5,590954.8361903572
629,5,2,2017,4.741916487947379,0,3,250607.03545912358
1939,5,1,1959,3.195956100288183,2,8,431428.94214892224
2532,2,2,2015,4.5899364930661966,0,6,613864.39024238
3025,3,2,1960,3.574996905625691,1,5,659114.3782933536
1848,4,3,2010,1.960040397281754,0,8,456321.0943089594
724,2,2,1982,3.319056588546172,0,5,194628.72736203528
2288,5,3,1981,3.600834503674328,1,10,569734.9733905073
723,2,1,1980,3.034002894815088,1,9,189612.05338219856
4376,2,3,1997,4.383540707302521,0,4,953339.7306451156
2747,3,2,2001,0.5792900122837129,0,7,591031.3591649546
2353,3,1,1966,1.9489238927785577,0,6,488852.2297935168
2606,4,2,1962,4.055066787019469,0,2,572024.023634332
2164,1,3,2014,2.619630878469695,0,6,501479.6633039945
3245,5,2,1950,1.5182386286746992,2,10,695195.3585354679
4988,3,1,1991,3.84104870462684,0,6,1067383.653712684
4248,5,3,2002,3.5699027266993753,2,9,978283.755723145
1389,5,3,1981,2.851564652712496,1,4,367913.01609612955
1691,4,2,1985,2.5603588568215643,1,4,386588.3340096321
4811,5,2,1972,4.937323416524845,2,10,1072277.5156791634
4329,5,3,1961,2.73967813119238,0,4,906224.1762647266
1071,2,1,1979,4.741249684428007,0,4,287122.73956974066
661,4,1,1964,2.1851617998560764,0,3,147601.55157708153
2836,5,1,1976,0.9514152075632608,2,1,603396.6760053594
3712,2,2,1954,3.4244421315418383,1,2,769111.5918584719
2565,3,1,1975,2.9994858609837185,0,9,546380.4652406954
1963,5,1,1971,2.5693048326301153,2,8,448582.0524504901
3438,3,2,2000,3.825351796078889,0,10,759952.6812698987
1354,1,1,2003,4.401245731738411,1,6,342784.1734953519
3459,3,1,2014,0.9040876973278714,0,8,739769.6170810148
3249,4,3,2007,1.1868610609887997,1,4,711479.506292866
4923,5,2,1966,3.238421544109921,2,10,1045010.0760619782
3195,5,3,1961,2.126638064029724,0,4,686655.1309248874
4909,3,3,1964,4.231537832639983,1,1,1050585.4726712992
4586,1,1,1983,1.2363480168313554,1,10,905385.9873094354
3024,2,3,2020,4.5206691724392725,0,8,720030.613196957
674,1,2,1963,0.7688228257906744,0,5,113332.9043175514
1370,1,3,1970,1.138964926686124,2,2,268483.8060719782
3132,5,2,1966,3.106075625399796,2,10,708041.378064061
3696,1,1,1963,4.555416085539595,1,2,778496.1764731844
4328,2,1,1979,3.855240178249297,1,9,902555.785951915
3186,5,1,1966,3.9978026728757303,0,7,692822.3810494497
3557,2,2,1985,1.655345733393911,0,4,730405.6620242158
891,2,2,2010,0.5644780495353594,1,4,219858.00708762943
2885,1,3,1986,3.062680178775142,2,2,625227.045470116
3662,2,2,1998,3.9259119854266022,2,3,785416.8531489401
4603,1,2,2000,0.9661489458441312,1,6,950172.8504189404
829,3,2,1999,4.262606909504333,0,4,246167.3131611593
2896,1,2,1987,1.9287467941755607,0,10,599002.4136404693
2890,5,1,2014,3.786678469598961,1,6,672423.6986966613
1950,3,3,2019,2.116216904765869,2,8,468495.3550441776
2581,3,3,1952,4.485743511894999,1,10,572820.4330156038
1588,5,2,1989,4.948504721796042,0,7,407209.42643937195
4634,4,2,1959,4.0634341927813065,1,8,991246.1522280821
4900,2,2,1972,3.150670512268927,1,1,1013294.4385467158
2446,2,3,1986,2.0125469112559196,2,7,533619.4363068194
660,1,1,2016,3.5856524432013974,0,6,203447.4833684562
1684,2,1,2005,4.25001029227364,2,6,425891.8067198049
1729,2,1,2020,0.551716113350919,2,4,386150.7268684821
1222,4,2,1957,3.268289073472911,0,7,297828.4071488415
4582,1,3,1959,4.562780578036964,0,5,947660.6176192036
3441,3,1,2002,2.0893515717710303,2,5,758916.2074252876
917,1,2,2020,1.7114446360147912,1,4,247382.99722704742
1463,4,1,1956,2.612219227621679,0,6,318545.4135712893
3160,1,3,1976,1.2183120564447525,0,6,627322.941247679
3802,5,3,1986,1.9099605483537117,0,10,832078.4120115823
3108,1,1,1997,4.7710042417748255,2,5,690633.8766134082
4423,3,1,1977,2.85132032067223,2,1,921729.170805768
3436,2,2,1997,2.3968821418116226,0,5,725245.7480286709
2070,2,2,1999,2.8590649545342215,2,4,501436.47611694084
1847,2,1,2022,4.140091832403993,1,10,461497.59385109623
861,3,1,1968,1.0660864659707563,1,3,188627.76804529174
2849,4,3,2009,4.323321747249912,1,9,691895.1129370746
2863,1,1,1956,4.510025035040193,1,1,596618.2648520231
2553,2,2,1977,3.234408724676623,1,2,550565.398160299
1812,1,1,2015,1.7548273853904415,2,6,415770.8491255038
4137,2,2,2003,1.2215929310949782,0,2,866883.5045635755
4889,1,1,1985,4.827881713270586,0,6,1025213.3194354998
4354,2,2,2017,1.768635693071281,2,5,935626.95292811
3272,2,3,1999,4.08327097232778,1,9,744126.4896153297
1088,5,3,1996,1.3826335948744934,1,4,287007.08882823033
840,4,1,1997,1.304750125621499,1,1,214984.77645556186
4660,5,2,2014,3.2775106374112832,0,1,1042772.3912435651
3139,3,3,1954,2.461221100938316,2,9,657543.4642325386
1175,2,1,1957,4.920621688955188,1,6,280525.0052540553
1100,4,1,2017,1.6013051475574125,0,8,283007.55015655584
1762,4,3,1967,1.6883021105314926,1,4,382781.311552579
4006,1,3,1971,2.3993088716183575,0,1,813232.4225397719
3792,5,2,1999,0.9916975010970382,1,7,825664.2520670262
2195,2,3,2007,2.158382630059058,1,9,500903.69164266123
2719,2,2,2002,2.039084712400416,0,5,584315.5957635184
2414,4,2,1992,1.2678460567851992,1,3,549461.906435755
3303,5,1,2015,1.3290310862239278,1,2,747147.288639241
687,3,1,1992,4.652047938642635,1,2,222431.8233533276
2697,3,1,1954,1.2711396438296876,2,3,518118.1971659211
3552,1,1,1966,4.994254645419713,1,10,763365.5446081497
4646,4,1,2012,4.974868704014931,1,7,1046163.3264236908
4617,3,3,2016,1.3885354617170362,2,10,997203.1368739455
2541,5,2,1969,4.482026467706268,0,6,588928.3132462694
1714,2,2,2020,4.930074310882394,0,4,440925.57973799686
1428,4,2,2020,2.8196085605720373,2,10,390292.9607710331
2259,5,1,1990,3.340725154885216,2,4,531237.4932621149
4991,2,1,1996,0.6867462523238574,2,1,1023975.1331555475
2979,3,3,2017,3.8628601418686506,2,2,714573.5796320244
4700,1,2,2014,0.7636893614432384,1,4,985544.8561947212
1181,5,3,1957,4.295774924567526,1,6,313967.02987861464
3767,2,1,1994,2.1666297000094663,2,4,783963.7990244231
1097,4,2,1997,2.927818011084644,2,8,285141.1167191368
2979,4,2,1993,2.1702628220878912,0,8,646766.2897519646
2608,5,1,1964,3.7241912102106594,2,1,596606.7152452508
2498,1,1,2015,4.084659213789399,0,3,562797.1653070917
3914,5,2,1974,3.974790579270091,1,10,869993.8081258475
2903,2,2,1979,1.8762418810328585,0,6,595221.0909486886
4354,4,3,2007,2.846092888340701,0,2,982121.9192106987
3490,3,1,1999,1.6503965220153318,2,2,744277.5801239256
744,5,2,2001,1.3565850276214109,0,6,218537.68720766733
2365,4,2,2016,3.487219076401308,2,10,591421.4387693523
3573,4,3,1952,4.721357134743125,0,4,773689.9304644311
2060,1,1,2015,2.534846470306639,2,5,473447.5889587619
1475,2,3,2014,3.790924338664833,1,5,370167.09090271546
2843,4,2,2000,1.1957339153166875,0,2,609832.2301177752
2796,5,2,2012,0.8049077725037087,0,10,614098.7137696026
1757,3,3,1987,3.772281768089688,1,4,429342.6269472292
3562,3,3,1953,2.0903655402512786,1,9,729559.6133766478
3679,3,1,2007,4.627830184766984,1,7,836889.2822447866
4080,4,1,1951,2.44892527034153,2,4,849567.0416164261
1443,3,2,1969,4.508568732606457,1,4,366933.02521289804
4202,4,3,2012,2.1260273889626795,0,10,933435.0391248865
1953,4,1,1972,4.461704263337785,1,4,468722.74693167995
4830,1,2,2010,2.550286203967632,2,4,1027285.7703285776
837,5,1,1996,3.4903104484202068,2,7,263605.4227720655
2954,5,1,1970,1.6620395884977202,1,4,627923.6171994702
2826,4,3,2005,3.3390969388778506,0,9,664469.6700377003
2694,2,1,2006,2.9438730009760232,0,6,607837.0121163821
654,5,2,1960,1.4327284058045042,2,8,158636.70310577296
4388,1,3,1959,0.6938643650266616,2,3,867992.6139498304
3039,4,3,1995,2.9435964389004385,0,3,697780.778011206
4423,1,1,1965,3.865074573917176,0,5,888140.07598706
1739,3,3,1963,3.048798626422108,2,8,396426.5651048613
3671,1,3,1975,4.502998015259029,2,6,792864.4320343866
4785,1,3,2012,4.705390182159733,2,7,1071381.344311806
4328,4,2,2012,2.170188708260786,2,5,946318.264723594
4230,2,1,1956,4.9341092439863266,2,4,892112.6775775246
3235,3,2,1979,0.8535102391567722,0,2,655719.1459405582
4476,5,3,1986,4.793511014332422,0,9,996048.6857100843
3537,4,1,2018,1.9944940248865608,1,1,769763.673034886
1461,3,3,1981,4.29736544580315,2,6,376565.5749058377
2662,4,2,1955,2.7706010130375303,0,3,567904.9866612682
3205,3,3,1997,0.7507634939299235,2,7,688225.7224886621
2047,2,1,1993,1.8406363744044785,1,8,450435.04153343465
1776,4,3,2006,4.228196602528584,2,4,468699.4412955908
3796,5,3,1963,2.2414540407637498,1,8,813863.1069349205
2485,3,1,2000,2.758341711274931,2,9,562919.721363787
3446,2,1,1979,0.540515074655421,0,2,682389.630722465
1743,5,3,1968,0.6625288420430138,2,10,392505.908690856
2975,5,3,2015,2.044372092995128,0,9,698593.6264150006
2852,2,2,1966,2.9219909961249875,2,4,583968.5282376729
2130,2,3,1966,3.784665235357916,1,3,487636.7775797972
1799,4,1,2012,3.873858613827774,1,6,462786.5826766515
4128,3,1,1991,1.1688690004792976,0,7,836228.7235556473
4827,3,1,1977,4.8370061138733655,1,4,1067103.0710852714
3677,5,2,1999,1.6455979319626672,0,8,804325.9519799235
3060,3,1,1969,2.9081855015615763,2,6,638284.4789553601
4278,2,2,1978,0.927935012071013,0,4,858810.5719999217
2273,3,1,1955,1.0630814698432653,2,7,445925.0518571411
2121,1,2,1987,3.1835334429954636,1,4,476986.646131505
2225,4,3,1971,0.8213282307760554,0,4,471552.7347690945
3846,3,3,1965,4.632779869065726,0,6,833213.5030994983
1658,5,2,1996,0.961116198465128,1,9,385627.1377352693
3756,2,1,1980,0.6400406556646178,1,8,755551.796427086
4096,1,1,1982,2.73602983325022,2,2,826494.0471232897
2515,2,3,2017,4.393358659174751,0,5,609828.1125509163
4056,5,1,1981,3.6980154227370416,0,3,867760.6477292054
3039,3,2,1976,1.4491245026330593,0,5,633908.3965642062
4244,5,1,2005,4.538749448305419,1,1,953239.7512034294
3886,4,1,2012,4.022072422504098,0,9,863139.2924218616
4307,5,3,1964,1.6219301293404333,0,8,900312.4645929307
2908,1,1,1959,2.9152338233279815,1,10,590281.4760715421
4483,3,1,2000,1.3744443802275823,2,8,934762.3391873213
875,4,2,1950,2.470216152354821,2,4,207792.2227606389
3267,5,1,1958,0.5012891347680963,0,5,657910.1236230255
3705,2,3,1962,3.2099380891169154,0,7,761426.2412124967
3423,3,1,1960,4.5714485375605305,0,2,731262.2024937344
566,4,1,1950,2.2675993569521715,1,2,124057.7646196139
4765,3,2,1970,0.7911688857793303,2,4,956119.777476498
1558,2,1,1997,4.168423765244579,1,6,384214.77658475126
4617,1,2,2021,3.7167673907151912,2,4,1017591.6531124933
4499,3,2,1969,4.141237122264993,1,8,957724.312413304
4143,3,3,1969,4.953903860342006,1,8,891638.5086964626
4012,3,1,2016,2.0980924148921565,1,5,901000.4882338208
1756,4,2,1962,0.7036213505849953,0,10,364834.6821527956
4012,4,2,1965,4.240998426237408,0,2,861129.1719000371
4768,3,3,1970,2.5731519716172073,2,1,1003918.9418302653
4071,2,2,1969,1.9821717033999915,2,4,842480.1051414056
1598,2,2,2008,4.271022841780473,2,4,408403.74198642874
1228,3,2,1991,1.061021548256908,1,7,281259.59800790023
2413,5,1,2014,3.177537897635145,2,4,601246.6975957772
4015,1,2,2004,4.754906536883326,2,10,880224.4943636253
3891,5,3,1990,0.8691065834516188,1,3,833111.8086328949
1788,3,2,1984,4.563736993637272,0,5,446072.68814662803
4496,2,3,1968,3.6458473247574106,2,3,961593.8348074267
633,4,3,1964,4.275561214219108,2,9,223338.96882574732
2145,2,3,1953,4.955388685605871,0,2,488067.1497838906
2468,2,2,2014,0.9842638314193648,1,7,540221.2539417966
1174,1,3,1973,3.55230386859732,2,5,283191.26537305146
1492,3,1,2008,2.7262557414630306,1,8,385035.1678344072
2989,1,2,1963,2.019421858996556,2,5,609401.0845045892
2537,5,3,2012,1.9855745956794724,0,5,601717.4627726895
4329,5,3,1966,1.4610335380604424,0,3,905809.017197524
4127,1,2,1990,4.216629682922137,1,4,886568.3132277146
1395,4,2,1973,3.3056502373368337,0,2,336073.5215992294
598,4,2,1983,0.6905402544757273,0,7,155471.16626013073
4569,2,1,1966,0.6739781644478229,1,1,915025.1769230415
984,4,1,1953,3.0886834507287686,2,8,234917.6454113122
1858,3,2,1964,4.358959654715802,2,8,409986.5264835258
4179,1,1,1966,3.579810809290874,0,2,844235.8469525255
542,1,2,2011,4.849089968127811,1,4,202782.20908146776
4292,3,2,1955,3.7579403748818767,2,7,895575.0635239331
4175,3,1,1972,2.633739333223939,1,9,869924.3421379088
2402,5,3,1952,2.88573729755643,2,3,528551.0662731784
3414,5,1,2021,4.775484392087627,1,5,814456.4352442867
2472,3,1,2022,1.0661848247224066,1,4,560356.4542010516
998,3,3,1965,1.629730959976694,1,1,227116.2789692369
988,1,1,1995,1.674015373388912,0,9,220877.42512111025
3459,5,3,1959,3.09476303208373,2,7,759151.2379465501
1315,3,1,2018,2.7472124554435617,2,5,358470.09887517244
2757,3,1,1964,0.7302178138832208,0,7,548938.601249352
2091,1,2,1976,2.215358613321111,2,4,437879.9435665622
3348,2,2,1985,1.627979156201602,0,6,683112.5779438277
871,5,3,1961,2.0869021470069415,2,6,225979.64171518324
3664,4,3,1951,4.024771968454029,2,10,794082.9137910873
1438,1,3,1992,3.8479627372085097,0,10,356500.1982380257
694,2,3,2005,4.065853987328309,1,5,224234.3598082934
1119,1,2,2022,1.3690527811868143,0,7,269809.56711971754
780,3,2,1990,1.755590798383904,1,6,205352.90178441792
3181,2,1,2018,0.5748775889087763,0,5,666289.4122361008
